Month,Day,Year,Danger Message
January,06,2017,"The avalanche danger is CONSIDERABLE in steep, upper elevation, wind exposed terrain where new snow and winds have created dangerous avalanche conditions. Avoid steep slopes with recent deposits of wind drifted snow. and stick to lower angle sheltered terrain. Out of the wind zone the avalanche danger is MODERATE. Low elevations offer mostly LOW danger."
January,05,2017,"The avalanche danger is CONSIDERABLE today as wind and accumulating new snow combine to create dangerous avalanche conditions on steep, wind loaded slopes in upper elevation, wind exposed terrain. Be alert to rapidly changing conditions and look for signs of instability such as cracking in the snow surface and avoid steep slopes with recent deposits of wind drifted snow. Stay out from under large, steep, avalanche paths that face N-NE-E where even small natural releases have the potential to entrain significant amounts of snow. Out of the wind zone the avalanche danger is MODERATE. Low elevations offer mostly LOW danger."
January,04,2017,"The avalanche danger is MODERATE this morning but could rise to CONSIDERABLE today as strong westerly winds, and accumulating new snow combine to create dangerous avalanche conditions on steep, wind loaded slopes right around tree line and above, that face NW-NE-SE. Be alert to rapidly changing conditions. Look for signs of instability such as cracking in the snow surface and avoid steep slopes with recent deposits of wind drifted snow."
January,03,2017,"The avalanche danger is MODERATE on steep, upper-mid to upper elevation terrain that has a NW-N-E aspect, particularly in areas where there are deposits of wind drifted snow. Suspect the lee sides of ridge crests and terrain features such as sub-ridges and beneath rocky outcrops. Elsewhere, the avalanche danger is generally LOW."
January,02,2017,"The avalanche danger is MODERATE on steep, upper-mid to upper elevation terrain that has a NW-N-E aspect, particularly in areas where there are deposits of wind drifted snow. Suspect the lee sides of ridge crests and terrain features such as sub-ridges and beneath rocky outcrops. Elsewhere, the avalanche danger is generally LOW."
January,01,2017,"The avalanche danger is MODERATE on steep, upper-mid to upper elevation terrain that has a NW-N-E aspect, particularly in areas where there are deposits of wind drifted snow. Suspect the lee sides of ridge crests and terrain features such as sub-ridges and beneath rocky outcrops. Elsewhere, the avalanche danger is generally LOW."
April,16,2016,"Moderate to strong northerly winds and heavy snow on Saturday will cause the danger to rise this weekend. Avoid steep slopes with recent deposits of wind drifted snow and look for signs of instability such as cracking or collapsing. Practice safe travel techniques and stick to lower angle, wind sheltered terrain."
April,10,2016,"At mid and lower elevations, the danger for loose wet, or even wet slab avalanches will rise to MODERATE today. Be alert to signs of wet instability within the snow pack as the day progresses. Watch for roller balls, pinwheels, and sloppy wet, or punchy snow, and stay off of and out from under steep slopes when these signs are present. There are also isolated areas where cornice fall poses a threat. Give them a wide berth if you are traveling on ridge crests where they are present."
April,09,2016,The avalanche danger is generally LOW today.
April,08,2016,"The avalanche danger is generally LOW this morning but will rise to MODERATE as the day heats up. Be alert to signs of wet instability such as roller balls, pinwheels, and sloppy wet snow, and stay off of, and out from under steep slopes when these signs are present. Give cornices a wide berth when walking on ridge crests and avoid being under them, especially as daytime heating progresses."
April,04,2016,"The avalanche danger is generally LOW but unstable snow may exist on isolated terrain features. As the days heat up, continue to watch for signs of wet snow instability such as roller balls, pinwheels, and sloppy wet snow, and stay off of and out from under steep slopes when these signs are present.  In areas of more extreme radical terrain, it may still be possible to trigger an errant wind slab, or have a cornice break off beneath you. Continue to practice safe travel techniques and carry appropriate rescue gear."
April,03,2016,"The avalanche danger is generally LOW this morning but will rise to MODERATE as daytime heating increases the potential for wet slide activity on steep, sun exposed slopes. Watch for signs of instability such as roller balls, pinwheels, and wet, sloppy snow, and get off of, and out from under steep slopes when these signs are present. 
Remember that low danger doesn't mean no danger and unstable snow may exist on isolated terrain features, particularly in areas of more extreme radical terrain where it still may be possible to trigger and errant wind slab, or have a cornice break off beneath you. Continue to practice safe travel techniques and carry appropriate rescue gear."
April,02,2016,"Today the avalanche danger remains MODERATE in areas where you can detect deposits of wind drifted snow. The danger is most pronounced on upper elevation slopes that have a N-NE-E aspect. Suspect slopes with steep convexities, and areas of more extreme, rocky and radical terrain. 
And as the strong warm sun hits the snow surface today, the danger for wet slide activity will rise to MODERATE on steep, sun exposed slopes. Look for signs of instability such as roller balls, pinwheels, and sloppy wet snow. Stay off of and out from under steep slopes when these signs are present."
March,31,2016,"Today the avalanche danger is MODERATE in areas where you can detect recent deposits of wind drifted snow. The danger is most pronounced on upper elevation slopes that have a northerly aspect. Though most of the sensitivity has gone out of the new snow, today remains a good day to mind your slope angles and keep it under 35 degrees. 
And as the strong warm sun hits the new snow today, the danger for wet slide activity will rise to MODERATE on steep, sun exposed slopes. Look for signs of instability such as roller balls and pinwheels, and stay off of and out from under steep slopes when these signs are present."
March,30,2016,"Today the avalanche danger is CONSIDERABLE in upper elevation, wind exposed terrain, on slopes that face NW-N-E. Deep drifts have formed in these areas and human triggered avalanches are likely. Outside of these areas, the avalanche danger is MODERATE for triggering a recent wind drift or avalanche within the new snow. 
If the sun pokes out at all, the danger for wet slide activity will also rise to MODERATE on sun exposed slopes.
Today is a good day to manage terrain wisely and keep your slope angle down to around 30 degrees."
March,29,2016,"The avalanche danger is generally LOW this morning but could rise to MODERATE later in the day as winds and new snow increase the danger for wind slab development in upper elevation, wind exposed terrain. Be on the lookout for drifts of recently deposited snow on the lee sides of ridge crests and terrain features such as sub ridges, and gully walls on steep slopes that face NW--N-SE as the day progresses."
March,27,2016,"The avalanche danger is generally LOW but unstable snow may exist on isolated terrain features. Maintain awareness of possible instabilities, particularly in areas of steep, rocky, and radical terrain on upper elevation slopes that face N-NE-E. 
With daytime heating, the potential also exists for shallow, loose wet slides. Watch for signs of instability such as rollerballs, pinwheels, or sloppy wet snow and stay off of, and out from under steep slopes if these signs are present."
March,26,2016,"The avalanche danger is MODERATE in upper elevation, wind exposed terrain where recent deposits of wind drifted snow pose the greatest threat. It is also possible that a triggered wind slab will step down into buried, weak, faceted snow, particularly on slopes that have avalanched repeatedly, or in areas of rocky, extreme terrain that has a N-NE-E aspect. Venturing into this type of terrain significantly raises the likelihood and consequences for triggering a potentially dangerous avalanche.
Out of the wind affected terrain, the avalanche danger is generally LOW."
March,25,2016,"The avalanche danger is MODERATE in upper elevation, wind exposed terrain where recent deposits of wind drifted snow pose the greatest threat. It is also possible that a triggered wind slab will step down into buried, weak, faceted snow, particularly on slopes that have avalanched repeatedly, or in areas of rocky, extreme terrain that has a N-NE-E aspect. Venturing into this type of terrain significantly raises the likelihood and consequences for triggering a potentially dangerous avalanche.
Out of the wind affected terrain, the avalanche danger is generally LOW."
March,23,2016,"The avalanche danger is MODERATE in upper elevation, wind exposed terrain where recent deposits of wind drifted snow pose the greatest threat. These new drifts should be fairly manageable, and recognizable by their smooth, rounded appearance. Venturing into steep, radical, and more committing terrain will significantly raise the consequences for triggering a new wind slab, or possibly a deeper persistent slab. 
Out of the wind affected terrain, the avalanche danger is generally LOW."
March,21,2016,"Overall, the avalanche danger is generally LOW but unstable snow may exist on isolated terrain features. Remain on the lookout for isolated wind slabs on the lee sides of terrain features if you venture into extreme, upper elevation terrain."
March,19,2016,"Overall, the avalanche danger is generally LOW but unstable snow may exist on isolated terrain features, particularly in areas of steep, extreme, upper elevation, terrain."
March,18,2016,"Overall, the avalanche danger is generally LOW but unstable snow may exist on isolated terrain features. Remain on the lookout for isolated wind slabs on the lee sides of terrain features if you venture into extreme, upper elevation terrain."
March,16,2016,"Overall, the avalanche danger is generally LOW but unstable snow may exist on isolated terrain features in upper elevation, steep and radical terrain, that has a NW-N-SE aspect."
March,14,2016,"Overall, the avalanche danger is generally LOW but strong west southwest winds may cause the danger to rise to MODERATE in upper elevation, wind exposed terrain where wind loading may cause slabs to form on the lee sides of ridge crests and terrain features."
March,13,2016,"The avalanche danger is mostly LOW at this time. But low danger means that problems may still exist on isolated terrain features. You may still find isolated wind slabs, or deeper persistent slabs on steep, upper elevation, northerly aspects. If the sun stays out for an extended period, you will need to watch for loose wet slides on sun exposed slopes."
March,12,2016,"The avalanche danger is MODERATE in steep upper elevation, wind drifted terrain, primarily on slopes with a NW-N-E aspect where it is possible to trigger a recently deposited wind slab. A more remote danger exists for triggering a deeper persistent slab down to weak, shallow, sugary snow on similar aspects and elevation. Terrain choices are key - suspect slopes with steep convexities and be leery of rocky and more radical terrain. 
The avalanche danger is generally LOW outside of wind affected terrain."
March,11,2016,"With daytime heating, the danger will rise to MODERATE on sun exposed slopes. Look for signs of instability such as roller balls or pinwheels, and sloppy wet snow. Get off of, and stay out from under sun exposed slopes when these signs are present.
There also remains a MODERATE avalanche danger on steep upper elevation, wind drifted terrain, primarily on slopes with a NW-N-E aspect where it is possible to trigger a wind slab or persistent slab down to weak, shallow, sugary snow. Terrain choices are key - suspect slopes with steep convexities and be leery of rocky and more radical terrain."
March,08,2016,"6-10"" of new snow and moderate southwesterly winds from the Monday-Tuesday storm has created a MODERATE avalanche danger for recently deposited wind slabs on the lee sides of ridge crests and terrain features in upper elevation, wind exposed terrain, primarily on slopes with a NW-N-E aspect. Look for signs of instability such as cracking in the snow surface, and characteristic smooth rounded pillows of freshly drifted snow."
March,07,2016,"Today there is a MODERATE avalanche danger for recently deposited wind slabs on the lee sides of ridge crests and terrain features in upper elevation, wind exposed terrain. Look for signs of instability such as cracking in the snow surface, and characteristic smooth rounded pillows of freshly drifted snow."
March,06,2016,"The avalanche danger will rise to MODERATE today in upper elevation, wind exposed terrain where you can detect recent deposits of wind drifted snow. Be alert to accumulating fresh drifts on the lee sides of ridge crests and terrain features. The rate that the danger increases will be commensurate with new snow totals and will be greatest later in the day."
March,05,2016,"The avalanche danger is generally LOW but remember that low danger doesn't mean no danger. Continue to exercise caution in areas of steep, rocky, more radical terrain.
As the day heats up, be alert to signs of wet instability on sun exposed slopes such as roller balls, pinwheels, or sloppy wet snow. Stay off of and out from under steep slopes when these signs are present."
March,04,2016,"The avalanche danger is generally LOW but remember that low danger doesn't mean no danger. Continue to exercise caution in areas of steep, rocky, more radical terrain.
As the day heats up, be alert to signs of wet instability on sun exposed slopes such as roller balls, pinwheels, or sloppy wet snow. Stay off of and out from under steep slopes when these signs are present."
March,01,2016,"The avalanche danger is generally LOW but remember that low danger doesn't mean no danger. Continue to exercise caution in areas of steep, rocky, more radical terrain where you may still be able to trigger an isolated wind slab, or even a deeper, buried persistent slab. 
As the day heats up, be alert to signs of wet instability on sun exposed slopes such as roller balls, pinwheels, or sloppy wet snow. Stay off of and out from under steep slopes when these signs are present."
February,28,2016,"The avalanche danger is generally LOW but remember that low danger doesn't mean no danger. Continue to exercise caution in areas of steep, rocky, more radical terrain where you may still be able to trigger an isolated wind slab, or even a deeper, buried persistent slab. 
As the day heats up, be alert to signs of wet instability on sun exposed slopes such as roller balls, pinwheels, or sloppy wet snow. Stay off of and out from under steep slopes when these signs are present."
February,27,2016,"The avalanche danger is generally LOW but remember that low danger doesn't mean no danger. Continue to exercise caution in areas of steep, rocky, more radical terrain where you may still be able to trigger an isolated wind slab, or even a deeper, buried persistent slab. 
As the day heats up, be alert to signs of wet instability on sun exposed slopes such as roller balls, pinwheels, or sloppy wet snow. Stay off of and out from under steep slopes when these signs are present."
February,26,2016,"The avalanche danger is generally LOW but remember that low danger doesn't mean no danger. Continue to exercise caution in areas of steep, rocky, more radical terrain where you may still be able to trigger an isolated wind slab, or even a deeper, buried persistent slab. 
As the day heats up, be alert to signs of wet instability on sun exposed slopes such as roller balls, pinwheels, or sloppy wet snow. Stay off of and out from under steep slopes when these signs are present."
February,23,2016,"There is a MODERATE avalanche danger in upper elevation, wind exposed terrain both for loose dry avalanches, as well as recently deposited wind slabs on the lee sides of ridge crests and terrain features.  
At mid and lower elevations the avalanche danger is generally LOW."
February,21,2016,"The overall avalanche danger is generally LOW. But low danger doesn't mean no danger, and you should always maintain your avalanche awareness and carefully analyze steep terrain for potential avalanche dangers."
February,20,2016,"In upper elevation, wind exposed terrain there is a MODERATE avalanche danger both for recently deposited wind slabs, and older persistent slabs. This danger exists primarily on steep, northerly facing aspects, on the lee sides of terrain features, gully walls, or beneath rock bands. 
The danger for wet slide activity will increase to MODERATE on steep, sun exposed slopes as the day heats up. 
Elsewhere, the avalanche danger is generally LOW."
February,19,2016,"In upper elevation, wind exposed terrain there is a MODERATE avalanche danger both for newly deposited wind slabs, and older persistent slabs. This danger exists primarily on steep, northerly facing aspects, on the lee sides of terrain features, gully walls, or beneath rock bands. 
At mid and lower elevations, the avalanche danger is generally LOW."
February,18,2016,"In upper elevation, wind exposed terrain there is a MODERATE avalanche danger both for newly deposited wind slabs, and older persistent slabs. This danger exists primarily on steep, northerly facing aspects, on the lee sides of terrain features, gully walls, or beneath rock bands. 
At mid and lower elevations, the avalanche danger is generally LOW."
February,17,2016,"With daytime heating the avalanche danger will rise to MODERATE on steep, sun exposed slopes. Look for signs of instability such as sloppy, wet snow, or roller balls and pinwheels, and get off of and out from under steep, sun exposed slopes when these signs are present. 
There also remains an isolated or MODERATE danger for triggering a persistent slab avalanche, or old, hard wind slab on steep, upper elevation northerly facing aspects, primarily in areas of shallow snow, and in rocky, more radical terrain. 
Elsewhere the avalanche danger is generally LOW."
February,15,2016,"A MODERATE or isolated avalanche danger remains on steep slopes in upper elevation, wind exposed terrain, primarily on slopes with a N-E-S aspect. Elsewhere, the avalanche danger is generally LOW."
February,14,2016,"With daytime heating today the avalanche danger may rise to MODERATE on sunny aspects. If the snow starts to feel wet, sloppy, or punchy, it is time to get off of and stay out from under steep, sun exposed slopes.
A very isolated or MODERATE danger for triggering a persistent slab still remains on steep, northerly facing aspects in areas of shallow snowpack, or in extreme rocky terrain. 
Elsewhere the avalanche danger is generally LOW."
February,13,2016,"With daytime heating today the avalanche danger will rise to MODERATE on sunny aspects. If the snow starts to feel wet, sloppy, or punchy, it is time to get off of and stay out from under steep, sun exposed slopes.
A very isolated or MODERATE danger for triggering a persistent slab still remains on steep, northerly facing aspects in areas of shallow snowpack, or in extreme rocky terrain. 
Elsewhere the avalanche danger is generally LOW."
February,09,2016,"There remains what I would call an elevated MODERATE danger for triggering a persistent slab avalanche on steep, northerly facing aspects that didn't slide during the last cycle. I would continue to avoid these slopes and stick to lower angle terrain in shady locations. 
There is also a MODERATE danger for triggering an isolated wind slab on slopes steeper than 35 degrees in upper elevation, wind exposed terrain. 
And finally, with daytime heating there will be a MODERATE danger for wet slide activity on sun exposed slopes in the afternoon."
February,07,2016,"A CONSIDERABLE avalanche danger of human triggered avalanches remains on slopes that did not slide in the last storm that face northwest, north, northeast and east facing slopes.   Considerable danger means ""Dangerous conditions.  Choose conservative terrain.""  There's a MODERATE danger on any steep slope with recent wind deposits and a MODERATE danger for wet, loose avalanches on steep, sunny aspects."
February,06,2016,"A CONSIDERABLE avalanche danger of human triggered avalanches remains today, meaning ""Dangerous conditions.  Choose conservative terrain.""  You'll likely find human triggered avalanche potential in two types of terrain: 1) on the buried, persistent weak layers in the preexisting snow on the shady aspects, such as northwest, north, northeast and east facing slopes. 2) on any steep slope with recent wind deposits."
February,05,2016,"A CONSIDERABLE avalanche danger of human triggered avalanches remains today, meaning ""Dangerous conditions.  Choose conservative terrain.""  You'll likely find human triggered avalanche potential in two types of terrain: 1) on the buried, persistent weak layers in the preexisting snow on the shady aspects, such as northwest, north, northeast and east facing slopes. 2) on any steep slope with recent wind deposits."
February,04,2016,"A CONSIDERABLE avalanche danger of human triggered avalanches remains today, meaning ""Dangerous conditions.  Choose conservative terrain.""  You'll likely find human triggered avalanche potential in two types of terrain: 1) on the buried, persistent weak layers in the preexisting snow on the shady aspects, such as northwest, north, northeast and east facing slopes. 2) on any steep slope with recent wind deposits."
February,02,2016,"There is a CONSIDERABLE danger of human triggered avalanches today, meaning ""Dangerous conditions.  Choose conservative terrain.""  You'll likely find human triggered avalanche potential in two types of terrain: 1) on the buried, persistent weak layers in the preexisting snow on the shady aspects, such as northwest, north, northeast and east facing slopes. 2) on any steep slope with recent wind deposits."
February,01,2016,"The danger will depend on the amount of new snow, and especially, on the amount of wind.  So carefully test the new snow as you travel by regularly digging down with your hand to see how well it's bonded to the underlying snow and regularly jump on small, test slopes to see how they respond.  The avalanche danger will range from MODERATE to HIGH depending on your choice of terrain."
January,31,2016,"Although the avalanche danger is mostly LOW to MODERATE  today, it should rise to CONSIDERABLE overnight and  perhaps even to HIGH on Monday with the expected snow.  The avalanche danger will depend on the amount of snow and wind we get, so you should monitor the snow amounts on the automated weather stations and on this advisory, which I will update again tomorrow morning."
January,30,2016,"Although today, the avalanche danger is mostly LOW  this morning, it should rapidly rise to CONSIDERABLE by late afternoon and overnight because of dense new snow combined with wind.  Another shot of snow on Sunday night should add perhaps another foot of new snow causing the avalanche danger to rise to HIGH.   Be sure to closely monitor weather forecasts and I'll continue to update this forecast through the next several days."
January,29,2016,"Although today, the avalanche danger is mostly LOW, a major winter storm will bring rapidly increasing avalanche danger over the weekend.  I will likely issue an Avalanche Warning on Saturday morning and I expect avalanche danger to rise to HIGH over the weekend.  We may have a foot of new snow with wind starting tonight through Saturday with another foot on Monday.  Be sure to closely monitor weather forecasts and I'll continue to update this forecast through the next several days."
January,26,2016,"Today the avalanche danger is MODERATE​ on all aspects steeper than 35 degrees in upper elevation, wind exposed terrain where you can detect recent deposits of wind drifted snow. Look for tell tale signs such as smooth rounded drifts, and cracking in the snow surface, and be wary of the lee sides of gully walls, subridges, and other terrain features. 
There also remains an isolated, or MODERATE avalanche danger on steep slopes facing NW-E-SE where it may be possible to trigger a lingering, persistent slab avalanche. Careful slope and snowpack analysis is recommended before venturing into this kind of terrain. 
Elsewhere, the avalanche danger is generally LOW."
January,25,2016,"Today the avalanche danger is MODERATE​ on all aspects steeper than 35 degrees in upper elevation, wind exposed terrain where you can detect recent deposits of wind drifted snow. Look for tell tale signs such as smooth rounded drifts, and cracking in the snow surface, and be wary of the lee sides of gully walls, subridges, and other terrain features. 
There also remains an isolated, or MODERATE avalanche danger on steep northerly facing aspects where it may be possible to trigger a lingering, persistent slab avalanche. Careful slope and snowpack analysis is recommended before venturing into this kind of terrain."
January,24,2016,"Today the avalanche danger is MODERATE​ on all aspects steeper than 35 degrees in upper elevation, wind exposed terrain that have recent deposits of wind drifted snow. With snow and wind in the forecast, the danger could rise to CONSIDERABLE on steep, upper elevation slopes that face N-E-SE.
Out of the wind zone a MODERATE avalanche danger exists on steep northerly facing aspects where it may be possible to trigger a lingering, persistent slab avalanche."
January,22,2016,"Today the avalanche danger is MODERATE​ on slopes steeper than 35 degrees where the danger exists for triggering an avalanche on a buried, persistent weak layer.This danger is most prevalent on upper elevation slopes with a NW-N-E aspects, but other areas remain suspect. Careful slope analysis is required for venturing into this type of terrain.  
Out of the wind zone at lower elevations, the avalanche danger is generally LOW."
January,20,2016,"Today the avalanche danger is MODERATE​ on upper elevation slopes steeper than 35 degrees where you can detect recent deposits of wind drifted snow. With a forecasted increase in winds, this danger could rise to CONSIDERABLE, particularly on steep slopes with a more easterly component to them.
Out of the wind zone at lower elevations, the avalanche danger is generally LOW."
January,19,2016,"Today there is a MODERATE​ danger for triggering stiff and stubborn wind slabs along the lee sides of upper elevation ridge crests and terrain features, primarily on slopes with a NW-E-SE aspect. With more snow in the forecast, the danger could rise to CONSIDERABLE by tomorrrow. 
Out of the wind zone, the avalanche danger is generally LOW."
January,17,2016,"Today there is a MODERATE​ danger for triggering shallow wind slabs along the lee sides of upper elevation ridge crests and terrain features, primarily on slopes with a NW-E-SE aspect.
Out of the wind zone, the avalanche danger is generally LOW, though a very isolated or MODERATE danger still exists on steep, northerly facing aspects for triggering a deep slab avalanche. This danger exists primarily in areas of rocky, more radical terrain, and in areas with a thin snowpack."
January,16,2016,"Today there is a MODERATE​ danger for triggering shallow wind slabs along the lee sides of upper elevation ridge crests and terrain features, primarily on slopes with a N-E-SE aspect.
Out of the wind zone, the avalanche danger is generally LOW, though a very isolated or MODERATE danger still exists on steep, northerly facing aspects for triggering a deep slab avalanche. This danger exists primarily in areas of rocky, more radical terrain, and in areas with a thin snowpack."
January,15,2016,"In the upper elevation wind zone, there is a MODERATE​ avalanche danger on all aspects where you can detect recent deposits of wind drifted snow. 
Out of the wind zone, the avalanche danger is generally LOW, though a very isolated or MODERATE danger still exists on steep, northerly facing aspects for triggering a deep slab avalanche. This danger exists primarily in areas of rocky, more radical terrain, and in areas with a thin snowpack."
January,11,2016,"The avalanche danger is MODERATE on mid and upper elevation slopes steeper than 35 degrees that face W-N-E, and in areas where you can detect recent deposits of wind drifted snow."
January,09,2016,"The avalanche danger is MODERATE on mid and upper elevation slopes steeper than 35 degrees that face W-N-E, and in areas where you can detect recent deposits of wind drifted snow."
January,08,2016,"The avalanche danger is MODERATE on mid and upper elevation slopes steeper than 35 degrees that face W-N-E, and in areas where you can detect recent deposits of wind drifted snow."
January,07,2016,The avalanche danger is MODERATE on mid and upper elevation slopes steeper than 35 degrees that face W-N-E in areas where you can detect recent deposits of wind drifted snow. There also remains a MODERATE danger for triggering a deeper persistent slab avalanche on similar aspects right around tree line and above.
January,06,2016,The avalanche danger is MODERATE on mid and upper elevation slopes steeper than 35 degrees that face W-N-E and in areas where you can detect recent deposits of wind drifted snow. This danger will rise throughout the day and could reach CONSIDERABLE by tomorrow if significant snow totals pan out.  There also remains a MODERATE danger for triggering a deeper persistent slab avalanche on similar aspects right around tree line and above.
January,05,2016,"The avalanche danger remains MODERATE on mid and upper elevation slopes steeper than 35 degrees that face W-N-E where the possibility exists for triggering a deep, persistent slab avalanche. There is also a MODERATE danger for triggering a recently deposited wind slab in upper elevation, wind exposed terrain."
January,04,2016,"The avalanche danger remains MODERATE on mid and upper elevation slopes steeper than 35 degrees that face W-N-E where the possibility exists for triggering a deep, persistent slab avalanche. There is also a MODERATE danger for triggering a recently deposited wind slab in upper elevation, wind exposed terrain."
January,02,2016,"The avalanche danger remains MODERATE on mid and upper elevation slopes steeper than 35 degrees that face W-N-E, with the greatest danger on NE aspects. Though difficult to trigger, an avalanche triggered in these areas would be deep and dangerous. Careful slope and snowpack evaluation is necessary before venturing into this kind of terrain. There are plenty of good riding options on lower angle slopes."
January,01,2016,"The avalanche danger remains MODERATE on mid and upper elevation slopes steeper than 35 degrees that face W-N-E, with the greatest danger on NE aspects. Though difficult to trigger, an avalanche triggered in these areas would be deep and dangerous. Careful slope and snowpack evaluation is necessary before venturing into this kind of terrain. There are plenty of good riding options on lower angle slopes."
December,31,2016,"The avalanche danger is MODERATE on steep, upper-mid to upper elevation terrain that has a NW-N-E aspect, particularly in areas where there are deposits of wind drifted snow. Suspect the lee sides of ridge crests and terrain features such as sub-ridges and beneath rocky outcrops. Elsewhere, the avalanche danger is generally LOW."
December,30,2016,"The avalanche danger is MODERATE on steep, upper-mid to upper elevation terrain that has a NW-N-E aspect, particularly in areas where there are deposits of wind drifted snow. Suspect the lee sides of ridge crests and terrain features such as sub-ridges and beneath rocky outcrops. Elsewhere, the avalanche danger is generally LOW."
December,28,2016,"Overall the avalanche danger is MODERATE, but areas of CONSIDERABLE​ danger remain on steep upper elevation slopes that face N-NE-E. Backcountry travelers need to maintain heightened avalanche awareness. Avoid steep, wind drifted terrain, and continue to carefully evaluate any slope steeper than about 30 degrees."
December,27,2016,"Overall the avalanche danger is MODERATE, but areas of CONSIDERABLE​ danger remain on steep upper elevation slopes that face N-NE-E. Backcountry travelers need to maintain heightened avalanche awareness. Avoid steep, wind drifted terrain, and continue to carefully evaluate any slope steeper than about 30 degrees."
December,26,2016,"The avalanche danger remains CONSIDERABLE​ today on steep, upper elevation terrain where blustery winds and blowing snow over the weekend created newly deposited wind slabs. The danger is also CONSIDERABLE on upper elevation slopes that face NW-N-SE where human triggered persistent slab avalanches are likely. For MODERATE danger, stick to lower and mid elevation sheltered terrain."
December,25,2016,"The avalanche danger is CONSIDERABLE​ today on steep, upper elevation terrain where blustery winds and blowing snow have created newly deposited wind slabs. The danger is also CONSIDERABLE on upper elevation slopes that face NW-N-SE where human triggered persistent slab avalanches are likely. For MODERATE danger, stick to lower and mid elevation sheltered terrain."
December,24,2016,"Expect the avalanche danger to rise to CONSIDERABLE​ today in steep, upper elevation terrain where blustery winds and blowing snow will result in fresh drifts and the formation of new wind slabs. As the snow load increases, the danger for triggering a deeper, more dangerous persistent slab will also increase to CONSIDERABLE on slopes that face NW-N-E. For MODERATE danger, stick to lower and mid elevation sheltered terrain."
December,23,2016,"The avalanche danger is MODERATE today in steep upper elevation terrain where you can detect recent deposits of wind drifted snow. Be alert to recently formed wind slabs on the lee sides of ridge crests and terrain features and look for signs of instability such as cracking or collapsing in the snow pack. There is also a MODERATE danger for triggering a deep and dangerous persistent slab avalanche on steep slopes in mid-upper elevation terrain, that have a W-NE-SE aspect."
December,22,2016,"The avalanche danger is MODERATE this morning but will likely rise to CONSIDERABLE later in the day on steep, wind exposed slopes in upper elevation terrain. Watch for fresh drifts, and recently formed wind slabs on the lee sides of ridge crests and terrain features, and look for signs of instability such as cracking or collapsing in the snow pack. Triggered wind slabs will also have the potential to step down into buried weak layers causing a deeper, and more dangerous persistent slab avalanche. Timing will be everything toady, and staying alert to changing conditions will be paramount."
December,21,2016,"Overall, the avalanche danger is MODERATE but areas of CONSIDERABLE danger still exist on steep, upper elevation terrain that has a NW-NE-SE aspect where it is still possible to trigger a dangerous persistent slab avalanche. Heightened avalanche awareness, careful terrain selection and snowpack analysis is required in these areas. There is also a MODERATE danger for wind slab avalanches in upper elevation, wind exposed terrain."
December,20,2016,"Overall, the avalanche danger is MODERATE but areas of CONSIDERABLE danger still exist on steep, upper elevation terrain that has a NW-NE-SE aspect where it is still possible to trigger a dangerous persistent slab avalanche. Heightened avalanche awareness, careful terrain selection and snowpack analysis is required in these areas. There is also a MODERATE danger for wind slab avalanches in upper elevation, wind exposed terrain."
December,19,2016,"Overall, the avalanche danger is MODERATE but areas of CONSIDERABLE danger still exist on steep, upper elevation terrain that has a NW-NE-SE aspect where it is still possible to trigger a dangerous persistent slab avalanche. Heightened avalanche awareness, careful terrain selection and snowpack analysis is required in these areas. There is also a MODERATE danger for wind slab avalanches in upper elevation, wind exposed terrain."
December,18,2016,"The avalanche danger remains CONSIDERABLE on all aspects in wind exposed, upper elevation terrain that has recent deposits of wind drifted snow. There also remains a CONSIDERABLE danger for triggering a deep and dangerous persistent slab avalanche on slopes steeper than 30 degrees, that face NW-E-SE at mid and upper elevations. Elsewhere the avalanche danger is MODERATE. Backcountry travelers are advised to stick to lower angle terrain today."
December,17,2016,"Dangerous avalanche conditions exist in the backcountry. Today the avalanche danger is CONSIDERABLE on all aspects at mid and upper elevations on slopes steeper than about 35 degrees. Human triggered avalanches are likely and backcountry travelers need to possess excellent route finding and terrain selection skills. Stick to sheltered, low angle terrain, and stay off of, and out from under steep slopes today."
December,16,2016,"I have issued an Avalanche Warning for the La Sal and Abajo Mountains. Strong winds and heavy snow have created a HIGH avalanche danger in upper elevation terrain, and human triggered and natural avalanche activity are likely in these areas. At mid elevations the avalanche danger is CONSIDERABLE. Backcountry travelers today need to have excellent route finding and terrain selection skills. Stay off of and out from under steep avalanche prone terrain."
December,15,2016,"The avalanche danger is LOW this morning but areas of unstable snow may exist on isolated terrain features, particularly in upper elevation, wind exposed terrain that has a NW-N-E aspect. Expect the danger to rise significantly over the next few days as a powerful storm system with strong winds and heavy snow moves into our area."
December,13,2016,"The avalanche danger is generally LOW this morning but areas of unstable snow may exist on isolated terrain features, particularly in upper elevation, wind exposed terrain that has a N-NE-E aspect. Continue to practice safe travel techniques and evaluate suspect terrain for smooth, rounded deposits of wind drifted snow on the leeward sides of upper elevation ridge crests and terrain features."
December,12,2016,"The avalanche danger is generally LOW this morning but areas of unstable snow may exist on isolated terrain features, particularly in upper elevation, wind exposed terrain that has a N-NE-E aspect. Continue to practice safe travel techniques and evaluate suspect terrain for smooth, rounded deposits of wind drifted snow on the leeward sides of upper elevation ridge crests and terrain features."
